Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I10	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.47462369e+02	+0.00000000e+00
I10	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.47241737e+02	+0.00000000e+00
I10	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.47985681e+02	+0.00000000e+00
I10	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.48331798e+02	+0.00000000e+00
I10	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.48775131e+02	+0.00000000e+00
I10	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.48703426e+02	+0.00000000e+00
I10	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.48885447e+02	+0.00000000e+00
I10	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.49583887e+02	+0.00000000e+00
I10	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.49735571e+02	+0.00000000e+00
I10	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.49668003e+02	+0.00000000e+00
I10	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.49965856e+02	+0.00000000e+00
I10	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.49932761e+02	+0.00000000e+00
I10	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.51339982e+02	+0.00000000e+00
I10	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.49294996e+02	+0.00000000e+00
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I2	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74041214e+02
I2	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74027107e+02
I2	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73966796e+02
I2	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73847833e+02
I2	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73625054e+02
I2	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73314724e+02
I2	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72889306e+02
I2	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72135370e+02
I2	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71175671e+02
I2	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69576002e+02
I2	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68120657e+02
I2	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66756499e+02
I2	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65289931e+02
I2	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63880811e+02
I2	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62392999e+02
I2	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60782333e+02
I2	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60523524e+02
I2	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60005602e+02
I2	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59268094e+02
I2	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57553863e+02
I2	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+1.48815121e+02	+1.55872616e+02
I2	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+1.49159169e+02	+1.55989038e+02
I2	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+1.48912337e+02	+1.55935487e+02
I2	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+1.47902255e+02	+1.55911515e+02
I2	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+1.47356879e+02	+1.55907812e+02
I2	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+1.47016967e+02	+1.55954882e+02
I2	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+1.46204075e+02	+1.56084410e+02
I2	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+1.45683521e+02	+1.56320122e+02
I2	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+1.45536663e+02	+1.56653857e+02
I2	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+1.45231914e+02	+1.57057587e+02
I2	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+1.44578291e+02	+1.57555786e+02
I2	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+1.45355330e+02	+1.58052795e+02
I2	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+1.45020245e+02	+1.58595716e+02
I2	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+1.44267337e+02	+1.59148883e+02
I2	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+1.45664216e+02	+1.59719186e+02
I2	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+1.45009903e+02	+1.60271785e+02
I2	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+1.44940266e+02	+1.60837050e+02
I2	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+1.44967845e+02	+1.61431884e+02
I2	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+1.45036792e+02	+1.61988722e+02
I2	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+1.45083677e+02	+1.62559737e+02
I2	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+1.45837274e+02	+1.63078542e+02
I2	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+1.45953796e+02	+1.63655322e+02
I2	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+1.45804869e+02	+1.64176940e+02
I2	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+1.45733163e+02	+1.64725890e+02
I2	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+1.46001369e+02	+1.65258465e+02
I2	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+1.46093759e+02	+1.65780377e+02
I2	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+1.46037222e+02	+1.66311626e+02
I2	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+1.45719374e+02	+1.66825219e+02
I2	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+1.45833827e+02	+1.67338224e+02
I2	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+1.46700498e+02	+1.67836816e+02
I2	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+1.46866662e+02	+1.68365425e+02
I2	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+1.46051701e+02	+1.68887257e+02
I2	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+1.46268886e+02	+1.69382452e+02
I2	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+1.47551311e+02	+1.69901082e+02
I2	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+1.46202007e+02	+1.70400333e+02
I2	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+1.46572256e+02	+1.70924122e+02
I2	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+1.46681193e+02	+1.71443875e+02
I2	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+1.46609487e+02	+1.71947646e+02
I2	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+1.46891483e+02	+1.72449556e+02
I2	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+1.47514080e+02	+1.72952882e+02
I2	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+1.46622587e+02	+1.73436748e+02
I2	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+1.47521664e+02	+1.73916784e+02
I2	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+1.46982494e+02	+1.74399172e+02
I2	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+1.47109357e+02	+1.74878696e+02
I2	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+1.46979736e+02	+1.75346241e+02
I2	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+1.47721612e+02	+1.75823026e+02
I2	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+1.46746003e+02	+1.76289975e+02
I2	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+1.47440306e+02	+1.76738996e+02
I2	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+1.48480036e+02	+1.77190152e+02
I2	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+1.47807796e+02	+1.77643489e+02
I2	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+1.47266558e+02	+1.78104454e+02
I2	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+1.47574754e+02	+1.78550395e+02
I2	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+1.48450388e+02	+1.78988115e+02
I2	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+1.47817449e+02	+1.79443716e+02
I2	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+1.47718165e+02	+1.79855062e+02
I2	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+1.48367651e+02	+1.80314984e+02
I2	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+1.48433151e+02	+1.80728478e+02
I2	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+1.47773323e+02	+1.81131353e+02
I2	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+1.47574754e+02	+1.81554803e+02
I2	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+1.47207263e+02	+1.81954509e+02
I2	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+1.47833307e+02	+1.82404030e+02
I2	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+1.49499771e+02	+1.82811380e+02
I2	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+1.48441425e+02	+1.83228788e+02
I2	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+1.47698859e+02	+1.83620916e+02
I2	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+1.48202177e+02	+1.84011415e+02
I2	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+1.48819258e+02	+1.84431491e+02
I2	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+1.48785473e+02	+1.84823485e+02
I2	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+1.49641803e+02	+1.85214360e+02
I2	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+1.48521404e+02	+1.85611614e+02
I2	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+1.49171580e+02	+1.86032583e+02
I2	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+1.49532176e+02	+1.86414807e+02
I2	100	18.09.2016	2817.0000	+0.00000000e+00	+0.00000000e+00	+1.48629652e+02	+1.86800818e+02
I2	101	19.10.2016	2848.0000	+0.00000000e+00	+0.00000000e+00	+1.48895790e+02	+1.87215435e+02
I2	102	18.11.2016	2878.0000	+0.00000000e+00	+0.00000000e+00	+1.49198469e+02	+1.87595389e+02
I2	103	19.12.2016	2909.0000	+0.00000000e+00	+0.00000000e+00	+1.49217085e+02	+1.87993819e+02
I2	104	18.01.2017	2939.0000	+0.00000000e+00	+0.00000000e+00	+1.49346707e+02	+1.88389754e+02
I2	105	18.02.2017	2970.0000	+0.00000000e+00	+0.00000000e+00	+1.49332228e+02	+1.88762445e+02
I2	106	20.03.2017	3000.0000	+0.00000000e+00	+0.00000000e+00	+1.50143741e+02	+1.89159316e+02
I2	107	20.04.2017	3031.0000	+0.00000000e+00	+0.00000000e+00	+1.49079190e+02	+1.89533238e+02
I2	108	20.05.2017	3061.0000	+0.00000000e+00	+0.00000000e+00	+1.49709371e+02	+1.89923101e+02
I2	109	19.06.2017	3091.0000	+0.00000000e+00	+0.00000000e+00	+1.50275431e+02	+1.90305370e+02
I2	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+1.49424618e+02	+1.90701859e+02
I2	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+1.51101423e+02	+1.91134164e+02
I2	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+1.49201917e+02	+1.91626705e+02
I2	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+1.50129952e+02	+1.92090810e+02
I2	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.50801501e+02	+1.92581627e+02
I2	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.50818738e+02	+1.93086477e+02
I2	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.50660848e+02	+1.93604832e+02
I2	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.50982833e+02	+1.94097540e+02
I2	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.51266897e+02	+1.94593987e+02
I2	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.51180713e+02	+1.95133126e+02
I2	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.51246903e+02	+1.95698690e+02
I2	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.52114953e+02	+1.96311936e+02
I2	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.52352822e+02	+1.96930870e+02
I2	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.51934310e+02	+1.97578324e+02
I2	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.52714797e+02	+1.98202105e+02
I2	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.52978177e+02	+1.98853700e+02
I2	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.53471152e+02	+1.99522567e+02
I2	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.53752458e+02	+2.00161778e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I3	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74047716e+02
I3	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.74027206e+02
I3	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73948767e+02
I3	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73804063e+02
I3	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73540790e+02
I3	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73187057e+02
I3	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72707732e+02
I3	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71798043e+02
I3	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70740660e+02
I3	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69118056e+02
I3	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67642158e+02
I3	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66264008e+02
I3	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64772667e+02
I3	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63336834e+02
I3	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61818931e+02
I3	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60181858e+02
I3	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59919091e+02
I3	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59390774e+02
I3	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58638833e+02
I3	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56888196e+02
I3	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56179808e+02
I3	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+1.47074883e+02	+1.55165403e+02
I3	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+1.48002229e+02	+1.55236494e+02
I3	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+1.47147278e+02	+1.55278934e+02
I3	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+1.46615692e+02	+1.55307579e+02
I3	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+1.46228207e+02	+1.55375857e+02
I3	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+1.45606989e+02	+1.55528863e+02
I3	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+1.44663786e+02	+1.55800024e+02
I3	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+1.45420141e+02	+1.56166769e+02
I3	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+1.44376964e+02	+1.56596059e+02
I3	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+1.45031966e+02	+1.57112032e+02
I3	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+1.44447290e+02	+1.57620631e+02
I3	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+1.44063252e+02	+1.58169889e+02
I3	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+1.45051961e+02	+1.58727162e+02
I3	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+1.45631121e+02	+1.59301720e+02
I3	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+1.43981894e+02	+1.59851721e+02
I3	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+1.44856150e+02	+1.60413758e+02
I3	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+1.45058856e+02	+1.61004782e+02
I3	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+1.45533905e+02	+1.61559058e+02
I3	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+1.45636637e+02	+1.62127054e+02
I3	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+1.45260872e+02	+1.62640523e+02
I3	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+1.45353951e+02	+1.63214173e+02
I3	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+1.45773153e+02	+1.63736594e+02
I3	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+1.44998871e+02	+1.64279872e+02
I3	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+1.45123666e+02	+1.64812697e+02
I3	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+1.45154003e+02	+1.65334795e+02
I3	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+1.46071696e+02	+1.65869319e+02
I3	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+1.45861406e+02	+1.66379820e+02
I3	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+1.46500550e+02	+1.66885559e+02
I3	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+1.44919581e+02	+1.67388576e+02
I3	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+1.45940695e+02	+1.67922659e+02
I3	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+1.45251219e+02	+1.68441606e+02
I3	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+1.45242946e+02	+1.68939948e+02
I3	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+1.46763240e+02	+1.69457134e+02
I3	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+1.46086864e+02	+1.69953723e+02
I3	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+1.46424708e+02	+1.70477459e+02
I3	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+1.46135817e+02	+1.70997356e+02
I3	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+1.47051441e+02	+1.71497715e+02
I3	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+1.46851493e+02	+1.71998810e+02
I3	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+1.46661887e+02	+1.72497749e+02
I3	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+1.46030327e+02	+1.72978901e+02
I3	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+1.47374116e+02	+1.73456395e+02
I3	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+1.47540280e+02	+1.73934374e+02
I3	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+1.46798404e+02	+1.74410632e+02
I3	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+1.47063852e+02	+1.74878076e+02
I3	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+1.47432722e+02	+1.75347415e+02
I3	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+1.46625345e+02	+1.75814830e+02
I3	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+1.46878383e+02	+1.76259958e+02
I3	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+1.47258974e+02	+1.76710347e+02
I3	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+1.47081778e+02	+1.77165614e+02
I3	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+1.48108408e+02	+1.77627431e+02
I3	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+1.47609227e+02	+1.78064952e+02
I3	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+1.48393162e+02	+1.78500577e+02
I3	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+1.46696361e+02	+1.78954628e+02
I3	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+1.47352053e+02	+1.79366647e+02
I3	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+1.47105220e+02	+1.79825510e+02
I3	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+1.47632669e+02	+1.80237182e+02
I3	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+1.47618880e+02	+1.80640913e+02
I3	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+1.47596817e+02	+1.81060134e+02
I3	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+1.48265609e+02	+1.81461921e+02
I3	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+1.48127024e+02	+1.81912175e+02
I3	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+1.47885018e+02	+1.82317202e+02
I3	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+1.48356619e+02	+1.82729172e+02
I3	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+1.48753758e+02	+1.83126597e+02
I3	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+1.48333177e+02	+1.83517034e+02
I3	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+1.48846147e+02	+1.83934907e+02
I3	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+1.47853991e+02	+1.84324927e+02
I3	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+1.48102203e+02	+1.84716072e+02
I3	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+1.48458662e+02	+1.85110103e+02
I3	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+1.48886826e+02	+1.85530145e+02
I3	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+1.49319128e+02	+1.85907934e+02
