Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I10	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.47462369e+02	+0.00000000e+00
I10	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.47241737e+02	+0.00000000e+00
I10	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.47985681e+02	+0.00000000e+00
I10	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.48331798e+02	+0.00000000e+00
I10	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.48775131e+02	+0.00000000e+00
I10	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.48703426e+02	+0.00000000e+00
I10	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.48885447e+02	+0.00000000e+00
I10	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.49583887e+02	+0.00000000e+00
I10	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.49735571e+02	+0.00000000e+00
I10	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.49668003e+02	+0.00000000e+00
I10	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.49965856e+02	+0.00000000e+00
I10	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.49932761e+02	+0.00000000e+00
I10	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.51339982e+02	+0.00000000e+00
I10	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.49294996e+02	+0.00000000e+00
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I2	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73622377e+02
I2	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73607339e+02
I2	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73532596e+02
I2	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73389379e+02
I2	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73145364e+02
I2	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72761457e+02
I2	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72255934e+02
I2	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71421682e+02
I2	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70397207e+02
I2	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68766520e+02
I2	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.67284333e+02
I2	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65899474e+02
I2	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64388665e+02
I2	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62932013e+02
I2	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61375745e+02
I2	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59694162e+02
I2	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.59424572e+02
I2	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58883616e+02
I2	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58112292e+02
I2	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.56324102e+02
I2	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+1.48815121e+02	+1.54602696e+02
I2	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+1.49159169e+02	+1.54535086e+02
I2	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+1.48912337e+02	+1.54396732e+02
I2	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+1.47902255e+02	+1.54338637e+02
I2	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+1.47356879e+02	+1.54314639e+02
I2	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+1.47016967e+02	+1.54355075e+02
I2	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+1.46204075e+02	+1.54486289e+02
I2	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+1.45683521e+02	+1.54732143e+02
I2	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+1.45536663e+02	+1.55077542e+02
I2	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+1.45231914e+02	+1.55490546e+02
I2	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+1.44578291e+02	+1.55993618e+02
I2	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+1.45355330e+02	+1.56496926e+02
I2	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+1.45020245e+02	+1.57039440e+02
I2	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+1.44267337e+02	+1.57585724e+02
I2	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+1.45664216e+02	+1.58142731e+02
I2	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+1.45009903e+02	+1.58679639e+02
I2	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+1.44940266e+02	+1.59222382e+02
I2	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+1.44967845e+02	+1.59793577e+02
I2	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+1.45036792e+02	+1.60323696e+02
I2	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+1.45083677e+02	+1.60867435e+02
I2	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+1.45837274e+02	+1.61358140e+02
I2	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+1.45953796e+02	+1.61902754e+02
I2	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+1.45804869e+02	+1.62393084e+02
I2	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+1.45733163e+02	+1.62906933e+02
I2	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+1.46001369e+02	+1.63400643e+02
I2	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+1.46093759e+02	+1.63886813e+02
I2	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+1.46037222e+02	+1.64381115e+02
I2	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+1.45719374e+02	+1.64855030e+02
I2	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+1.45833827e+02	+1.65329028e+02
I2	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+1.46700498e+02	+1.65786256e+02
I2	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+1.46866662e+02	+1.66269496e+02
I2	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+1.46051701e+02	+1.66744287e+02
I2	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+1.46268886e+02	+1.67194968e+02
I2	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+1.47551311e+02	+1.67671103e+02
I2	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+1.46202007e+02	+1.68127026e+02
I2	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+1.46572256e+02	+1.68606385e+02
I2	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+1.46681193e+02	+1.69081918e+02
I2	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+1.46609487e+02	+1.69536561e+02
I2	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+1.46891483e+02	+1.69994166e+02
I2	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+1.47514080e+02	+1.70450075e+02
I2	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+1.46622587e+02	+1.70888403e+02
I2	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+1.47521664e+02	+1.71321801e+02
I2	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+1.46982494e+02	+1.71756263e+02
I2	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+1.47109357e+02	+1.72190858e+02
I2	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+1.46979736e+02	+1.72610586e+02
I2	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+1.47721612e+02	+1.73039506e+02
I2	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+1.46746003e+02	+1.73458967e+02
I2	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+1.47440306e+02	+1.73861207e+02
I2	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+1.48480036e+02	+1.74265344e+02
I2	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+1.47807796e+02	+1.74667656e+02
I2	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+1.47266558e+02	+1.75079244e+02
I2	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+1.47574754e+02	+1.75467611e+02
I2	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+1.48450388e+02	+1.75851065e+02
I2	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+1.47817449e+02	+1.76248800e+02
I2	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+1.47718165e+02	+1.76604677e+02
I2	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+1.48367651e+02	+1.77008925e+02
I2	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+1.48433151e+02	+1.77367364e+02
I2	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+1.47773323e+02	+1.77717492e+02
I2	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+1.47574754e+02	+1.78086834e+02
I2	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+1.47207263e+02	+1.78433174e+02
I2	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+1.47833307e+02	+1.78828272e+02
I2	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+1.49499771e+02	+1.79177746e+02
I2	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+1.48441425e+02	+1.79538387e+02
I2	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+1.47698859e+02	+1.79875486e+02
I2	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+1.48202177e+02	+1.80211594e+02
I2	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+1.48819258e+02	+1.80575029e+02
I2	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+1.48785473e+02	+1.80910610e+02
I2	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+1.49641803e+02	+1.81243445e+02
I2	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+1.48521404e+02	+1.81585670e+02
I2	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+1.49171580e+02	+1.81949431e+02
I2	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+1.49532176e+02	+1.82273222e+02
I2	100	18.09.2016	2817.0000	+0.00000000e+00	+0.00000000e+00	+1.48629652e+02	+1.82604169e+02
I2	101	19.10.2016	2848.0000	+0.00000000e+00	+0.00000000e+00	+1.48895790e+02	+1.82962306e+02
I2	102	18.11.2016	2878.0000	+0.00000000e+00	+0.00000000e+00	+1.49198469e+02	+1.83288807e+02
I2	103	19.12.2016	2909.0000	+0.00000000e+00	+0.00000000e+00	+1.49217085e+02	+1.83635812e+02
I2	104	18.01.2017	2939.0000	+0.00000000e+00	+0.00000000e+00	+1.49346707e+02	+1.83979871e+02
I2	105	18.02.2017	2970.0000	+0.00000000e+00	+0.00000000e+00	+1.49332228e+02	+1.84298052e+02
I2	106	20.03.2017	3000.0000	+0.00000000e+00	+0.00000000e+00	+1.50143741e+02	+1.84648030e+02
I2	107	20.04.2017	3031.0000	+0.00000000e+00	+0.00000000e+00	+1.49079190e+02	+1.84967855e+02
I2	108	20.05.2017	3061.0000	+0.00000000e+00	+0.00000000e+00	+1.49709371e+02	+1.85308572e+02
I2	109	19.06.2017	3091.0000	+0.00000000e+00	+0.00000000e+00	+1.50275431e+02	+1.85640752e+02
I2	110	20.07.2017	3122.0000	+0.00000000e+00	+0.00000000e+00	+1.49424618e+02	+1.85989487e+02
I2	111	19.08.2017	3152.0000	+0.00000000e+00	+0.00000000e+00	+1.51101423e+02	+1.86393002e+02
I2	112	19.09.2017	3183.0000	+0.00000000e+00	+0.00000000e+00	+1.49201917e+02	+1.86856261e+02
I2	113	19.10.2017	3213.0000	+0.00000000e+00	+0.00000000e+00	+1.50129952e+02	+1.87289317e+02
I2	114	19.11.2017	3244.0000	+0.00000000e+00	+0.00000000e+00	+1.50801501e+02	+1.87748537e+02
I2	115	19.12.2017	3274.0000	+0.00000000e+00	+0.00000000e+00	+1.50818738e+02	+1.88221214e+02
I2	116	19.01.2018	3305.0000	+0.00000000e+00	+0.00000000e+00	+1.50660848e+02	+1.88704315e+02
I2	117	18.02.2018	3335.0000	+0.00000000e+00	+0.00000000e+00	+1.50982833e+02	+1.89162778e+02
I2	118	20.03.2018	3365.0000	+0.00000000e+00	+0.00000000e+00	+1.51266897e+02	+1.89625337e+02
I2	119	20.04.2018	3396.0000	+0.00000000e+00	+0.00000000e+00	+1.51180713e+02	+1.90136794e+02
I2	120	20.05.2018	3426.0000	+0.00000000e+00	+0.00000000e+00	+1.51246903e+02	+1.90675732e+02
I2	121	20.06.2018	3457.0000	+0.00000000e+00	+0.00000000e+00	+1.52114953e+02	+1.91259997e+02
I2	122	20.07.2018	3487.0000	+0.00000000e+00	+0.00000000e+00	+1.52352822e+02	+1.91852643e+02
I2	123	20.08.2018	3518.0000	+0.00000000e+00	+0.00000000e+00	+1.51934310e+02	+1.92472490e+02
I2	124	19.09.2018	3548.0000	+0.00000000e+00	+0.00000000e+00	+1.52714797e+02	+1.93068622e+02
I2	125	19.10.2018	3578.0000	+0.00000000e+00	+0.00000000e+00	+1.52978177e+02	+1.93691671e+02
I2	126	19.11.2018	3609.0000	+0.00000000e+00	+0.00000000e+00	+1.53471152e+02	+1.94329068e+02
I2	127	19.12.2018	3639.0000	+0.00000000e+00	+0.00000000e+00	+1.53752458e+02	+1.94938206e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Дебит воды, ст.м3/сут"	"Забойное давление (И), Бара"	"WBP9, Бара"
I3	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73299442e+02
I3	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73278117e+02
I3	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73188857e+02
I3	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.73020789e+02
I3	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72735372e+02
I3	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.72313830e+02
I3	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.71762637e+02
I3	16	27.11.2009	330.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.70817603e+02
I3	17	26.12.2009	359.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.69733130e+02
I3	18	26.01.2010	390.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.68107884e+02
I3	19	25.02.2010	420.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.66621776e+02
I3	20	26.03.2010	449.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.65230600e+02
I3	21	26.04.2010	480.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63700379e+02
I3	22	25.05.2010	509.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62222562e+02
I3	23	24.06.2010	539.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60644717e+02
I3	24	25.07.2010	570.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58945923e+02
I3	25	30.07.2010	575.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58673535e+02
I3	26	09.08.2010	585.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.58125171e+02
I3	27	23.08.2010	599.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.57343875e+02
I3	28	23.09.2010	630.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.55532649e+02
I3	29	23.10.2010	660.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.54729964e+02
I3	30	21.11.2010	689.0000	+0.00000000e+00	+0.00000000e+00	+1.47074883e+02	+1.54006234e+02
I3	31	22.12.2010	720.0000	+0.00000000e+00	+0.00000000e+00	+1.48002229e+02	+1.53973172e+02
I3	32	20.01.2011	749.0000	+0.00000000e+00	+0.00000000e+00	+1.47147278e+02	+1.53973694e+02
I3	33	20.02.2011	780.0000	+0.00000000e+00	+0.00000000e+00	+1.46615692e+02	+1.53977854e+02
I3	34	22.03.2011	810.0000	+0.00000000e+00	+0.00000000e+00	+1.46228207e+02	+1.54038551e+02
I3	35	20.04.2011	839.0000	+0.00000000e+00	+0.00000000e+00	+1.45606989e+02	+1.54191824e+02
I3	36	21.05.2011	870.0000	+0.00000000e+00	+0.00000000e+00	+1.44663786e+02	+1.54469394e+02
I3	37	20.06.2011	900.0000	+0.00000000e+00	+0.00000000e+00	+1.45420141e+02	+1.54843410e+02
I3	38	20.07.2011	930.0000	+0.00000000e+00	+0.00000000e+00	+1.44376964e+02	+1.55277967e+02
I3	39	20.08.2011	961.0000	+0.00000000e+00	+0.00000000e+00	+1.45031966e+02	+1.55794254e+02
I3	40	19.09.2011	991.0000	+0.00000000e+00	+0.00000000e+00	+1.44447290e+02	+1.56305236e+02
I3	41	20.10.2011	1022.0000	+0.00000000e+00	+0.00000000e+00	+1.44063252e+02	+1.56850626e+02
I3	42	19.11.2011	1052.0000	+0.00000000e+00	+0.00000000e+00	+1.45051961e+02	+1.57397397e+02
I3	43	20.12.2011	1083.0000	+0.00000000e+00	+0.00000000e+00	+1.45631121e+02	+1.57955945e+02
I3	44	19.01.2012	1113.0000	+0.00000000e+00	+0.00000000e+00	+1.43981894e+02	+1.58489009e+02
I3	45	18.02.2012	1143.0000	+0.00000000e+00	+0.00000000e+00	+1.44856150e+02	+1.59027303e+02
I3	46	20.03.2012	1174.0000	+0.00000000e+00	+0.00000000e+00	+1.45058856e+02	+1.59593353e+02
I3	47	19.04.2012	1204.0000	+0.00000000e+00	+0.00000000e+00	+1.45533905e+02	+1.60120701e+02
I3	48	20.05.2012	1235.0000	+0.00000000e+00	+0.00000000e+00	+1.45636637e+02	+1.60660586e+02
I3	49	19.06.2012	1265.0000	+0.00000000e+00	+0.00000000e+00	+1.45260872e+02	+1.61146473e+02
I3	50	20.07.2012	1296.0000	+0.00000000e+00	+0.00000000e+00	+1.45353951e+02	+1.61686629e+02
I3	51	19.08.2012	1326.0000	+0.00000000e+00	+0.00000000e+00	+1.45773153e+02	+1.62176680e+02
I3	52	18.09.2012	1356.0000	+0.00000000e+00	+0.00000000e+00	+1.44998871e+02	+1.62684087e+02
I3	53	19.10.2012	1387.0000	+0.00000000e+00	+0.00000000e+00	+1.45123666e+02	+1.63177382e+02
I3	54	18.11.2012	1417.0000	+0.00000000e+00	+0.00000000e+00	+1.45154003e+02	+1.63662910e+02
I3	55	19.12.2012	1448.0000	+0.00000000e+00	+0.00000000e+00	+1.46071696e+02	+1.64159661e+02
I3	56	18.01.2013	1478.0000	+0.00000000e+00	+0.00000000e+00	+1.45861406e+02	+1.64630701e+02
I3	57	18.02.2013	1509.0000	+0.00000000e+00	+0.00000000e+00	+1.46500550e+02	+1.65097735e+02
I3	58	20.03.2013	1539.0000	+0.00000000e+00	+0.00000000e+00	+1.44919581e+02	+1.65557634e+02
I3	59	20.04.2013	1570.0000	+0.00000000e+00	+0.00000000e+00	+1.45940695e+02	+1.66043907e+02
I3	60	20.05.2013	1600.0000	+0.00000000e+00	+0.00000000e+00	+1.45251219e+02	+1.66515860e+02
I3	61	19.06.2013	1630.0000	+0.00000000e+00	+0.00000000e+00	+1.45242946e+02	+1.66970272e+02
I3	62	20.07.2013	1661.0000	+0.00000000e+00	+0.00000000e+00	+1.46763240e+02	+1.67445822e+02
I3	63	19.08.2013	1691.0000	+0.00000000e+00	+0.00000000e+00	+1.46086864e+02	+1.67900403e+02
I3	64	19.09.2013	1722.0000	+0.00000000e+00	+0.00000000e+00	+1.46424708e+02	+1.68380449e+02
I3	65	19.10.2013	1752.0000	+0.00000000e+00	+0.00000000e+00	+1.46135817e+02	+1.68855835e+02
I3	66	19.11.2013	1783.0000	+0.00000000e+00	+0.00000000e+00	+1.47051441e+02	+1.69309270e+02
I3	67	19.12.2013	1813.0000	+0.00000000e+00	+0.00000000e+00	+1.46851493e+02	+1.69766804e+02
I3	68	19.01.2014	1844.0000	+0.00000000e+00	+0.00000000e+00	+1.46661887e+02	+1.70220111e+02
I3	69	18.02.2014	1874.0000	+0.00000000e+00	+0.00000000e+00	+1.46030327e+02	+1.70657274e+02
I3	70	20.03.2014	1904.0000	+0.00000000e+00	+0.00000000e+00	+1.47374116e+02	+1.71089485e+02
I3	71	20.04.2014	1935.0000	+0.00000000e+00	+0.00000000e+00	+1.47540280e+02	+1.71521450e+02
I3	72	20.05.2014	1965.0000	+0.00000000e+00	+0.00000000e+00	+1.46798404e+02	+1.71953590e+02
I3	73	20.06.2014	1996.0000	+0.00000000e+00	+0.00000000e+00	+1.47063852e+02	+1.72374585e+02
I3	74	20.07.2014	2026.0000	+0.00000000e+00	+0.00000000e+00	+1.47432722e+02	+1.72797506e+02
I3	75	20.08.2014	2057.0000	+0.00000000e+00	+0.00000000e+00	+1.46625345e+02	+1.73218330e+02
I3	76	19.09.2014	2087.0000	+0.00000000e+00	+0.00000000e+00	+1.46878383e+02	+1.73617776e+02
I3	77	19.10.2014	2117.0000	+0.00000000e+00	+0.00000000e+00	+1.47258974e+02	+1.74021618e+02
I3	78	19.11.2014	2148.0000	+0.00000000e+00	+0.00000000e+00	+1.47081778e+02	+1.74425432e+02
I3	79	19.12.2014	2178.0000	+0.00000000e+00	+0.00000000e+00	+1.48108408e+02	+1.74836505e+02
I3	80	19.01.2015	2209.0000	+0.00000000e+00	+0.00000000e+00	+1.47609227e+02	+1.75218442e+02
I3	81	18.02.2015	2239.0000	+0.00000000e+00	+0.00000000e+00	+1.48393162e+02	+1.75600420e+02
I3	82	21.03.2015	2270.0000	+0.00000000e+00	+0.00000000e+00	+1.46696361e+02	+1.75996874e+02
I3	83	20.04.2015	2300.0000	+0.00000000e+00	+0.00000000e+00	+1.47352053e+02	+1.76354467e+02
I3	84	21.05.2015	2331.0000	+0.00000000e+00	+0.00000000e+00	+1.47105220e+02	+1.76757124e+02
I3	85	20.06.2015	2361.0000	+0.00000000e+00	+0.00000000e+00	+1.47632669e+02	+1.77115025e+02
I3	86	20.07.2015	2391.0000	+0.00000000e+00	+0.00000000e+00	+1.47618880e+02	+1.77466752e+02
I3	87	20.08.2015	2422.0000	+0.00000000e+00	+0.00000000e+00	+1.47596817e+02	+1.77832455e+02
I3	88	19.09.2015	2452.0000	+0.00000000e+00	+0.00000000e+00	+1.48265609e+02	+1.78181120e+02
I3	89	20.10.2015	2483.0000	+0.00000000e+00	+0.00000000e+00	+1.48127024e+02	+1.78575292e+02
I3	90	19.11.2015	2513.0000	+0.00000000e+00	+0.00000000e+00	+1.47885018e+02	+1.78923104e+02
I3	91	20.12.2015	2544.0000	+0.00000000e+00	+0.00000000e+00	+1.48356619e+02	+1.79279010e+02
I3	92	19.01.2016	2574.0000	+0.00000000e+00	+0.00000000e+00	+1.48753758e+02	+1.79620927e+02
I3	93	18.02.2016	2604.0000	+0.00000000e+00	+0.00000000e+00	+1.48333177e+02	+1.79956796e+02
I3	94	20.03.2016	2635.0000	+0.00000000e+00	+0.00000000e+00	+1.48846147e+02	+1.80317717e+02
I3	95	19.04.2016	2665.0000	+0.00000000e+00	+0.00000000e+00	+1.47853991e+02	+1.80651912e+02
I3	96	20.05.2016	2696.0000	+0.00000000e+00	+0.00000000e+00	+1.48102203e+02	+1.80985152e+02
I3	97	19.06.2016	2726.0000	+0.00000000e+00	+0.00000000e+00	+1.48458662e+02	+1.81323821e+02
I3	98	20.07.2016	2757.0000	+0.00000000e+00	+0.00000000e+00	+1.48886826e+02	+1.81686055e+02
I3	99	19.08.2016	2787.0000	+0.00000000e+00	+0.00000000e+00	+1.49319128e+02	+1.82006677e+02
