Well Name,Initial X,Initial Y,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара"
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",43,20.12.2011,1083.0000,+3.20799595e+02,+3.95068731e-04,+9.22229308e+01,+5.79725016e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",44,19.01.2012,1113.0000,+3.21424460e+02,+3.99804440e-04,+9.19712721e+01,+5.66428297e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",45,18.02.2012,1143.0000,+3.21034907e+02,+4.02561288e-04,+9.12100906e+01,+5.55132282e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",46,20.03.2012,1174.0000,+3.10504349e+02,+3.91457258e-04,+9.21891465e+01,+5.47134263e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",47,19.04.2012,1204.0000,+3.12223134e+02,+3.96071621e-04,+9.13962491e+01,+5.38810608e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",48,20.05.2012,1235.0000,+3.20654890e+02,+4.09852062e-04,+9.12293959e+01,+5.29020157e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",49,19.06.2012,1265.0000,+3.21238417e+02,+4.12928122e-04,+9.18995666e+01,+5.21786760e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",50,20.07.2012,1296.0000,+3.20367096e+02,+4.14195866e-04,+9.07315942e+01,+5.15458644e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",51,19.08.2012,1326.0000,+3.16358710e+02,+4.10427767e-04,+9.11349377e+01,+5.11330619e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",52,18.09.2012,1356.0000,+3.27603172e+02,+4.27574767e-04,+9.06612677e+01,+5.05273354e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",53,19.10.2012,1387.0000,+3.23017617e+02,+4.22829193e-04,+9.03213560e+01,+5.01818302e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",54,18.11.2012,1417.0000,+3.11232553e+02,+4.07437584e-04,+9.02992928e+01,+5.01160539e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",55,19.12.2012,1448.0000,+3.35419598e+02,+4.42213819e-04,+9.06571308e+01,+4.94737535e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",56,18.01.2013,1478.0000,+3.25259511e+02,+4.28815500e-04,+9.01372659e+01,+4.93993034e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",57,18.02.2013,1509.0000,+3.15549394e+02,+4.15807735e-04,+8.99028441e+01,+4.94323809e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",58,20.03.2013,1539.0000,+3.13876716e+02,+4.13721090e-04,+8.98304491e+01,+4.94215772e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",59,20.04.2013,1570.0000,+3.14499995e+02,+4.14525907e-04,+9.12493907e+01,+4.94379619e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",60,20.05.2013,1600.0000,+3.17645011e+02,+4.18678004e-04,+9.06860888e+01,+4.94554053e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",61,19.06.2013,1630.0000,+3.19562549e+02,+4.20862030e-04,+8.94395162e+01,+4.95470362e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",62,20.07.2013,1661.0000,+3.18735751e+02,+4.19454172e-04,+8.95877535e+01,+4.96580338e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",63,19.08.2013,1691.0000,+3.17961422e+02,+4.17855763e-04,+8.98773335e+01,+4.98206592e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",64,19.09.2013,1722.0000,+3.20096790e+02,+4.19804279e-04,+9.06916046e+01,+5.00459075e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",65,19.10.2013,1752.0000,+3.04587953e+02,+3.97436701e-04,+9.03289402e+01,+5.05487484e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",66,19.11.2013,1783.0000,+3.15306128e+02,+4.11664204e-04,+9.04957934e+01,+5.06239077e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",67,19.12.2013,1813.0000,+3.15078759e+02,+4.10760584e-04,+9.04240879e+01,+5.08110862e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",68,19.01.2014,1844.0000,+3.14339411e+02,+4.08993307e-04,+9.09653266e+01,+5.10463048e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",69,18.02.2014,1874.0000,+3.15633670e+02,+4.10146664e-04,+9.01786345e+01,+5.12322441e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",70,20.03.2014,1904.0000,+3.23466000e+02,+4.20315997e-04,+9.07826154e+01,+5.13034638e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",71,20.04.2014,1935.0000,+3.21896673e+02,+4.17236737e-04,+9.02131083e+01,+5.15640932e+01
P1,82,44,"[[0.8928888888888888, 0.8865555555555555, 0.8795555555555555, 0.8716666666666666, 0.8642222222222222, 0.8542222222222222, 0.841888888888889, 0.8301111111111111, 0.8208888888888889], [0.8892800000000001, 0.8474400000000002, 0.8757599999999998, 0.8678799999999999, 0.8603600000000001, 0.8503999999999999, 0.83832, 0.8265199999999997, 0.8171999999999998], [0.8846734693877549, 0.8422448979591833, 0.8712040816326531, 0.8633877551020406, 0.8556938775510204, 0.8457755102040819, 0.8337959183673468, 0.8219591836734692, 0.8126326530612246]]",72,20.05.2014,1965.0000,+3.25424878e+02,+4.21616688e-04,+9.10997744e+01,+5.16833371e+01
