Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Забойное давление (И), Бара","WBP9, Бара","Дебит нефти (И), ст.бр/сут","Забойное давление (И), Фунт-сила / кв.дюйм (абс.)"
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",25,30.07.2010,575.0000,+3.29804989e+02,+7.61366581e-04,+1.19482054e+02,+1.10775457e+02,2074.411047667079,1732.9438148052
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",26,09.08.2010,585.0000,+3.21738924e+02,+7.55728252e-04,+1.19639944e+02,+1.09152558e+02,2023.677023303364,1735.2338197872
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",27,23.08.2010,599.0000,+3.12259349e+02,+7.51119677e-04,+1.17870749e+02,+1.06933708e+02,1964.052288193039,1709.5737693462002
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",28,23.09.2010,630.0000,+3.21500363e+02,+8.16959848e-04,+1.16187738e+02,+1.01602493e+02,2022.176519701393,1685.1637144044
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",29,23.10.2010,660.0000,+3.16677868e+02,+8.42278640e-04,+1.13080959e+02,+9.68464131e+01,1991.843937602948,1640.1036131442
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",30,21.11.2010,689.0000,+3.12114547e+02,+8.63073261e-04,+1.10388555e+02,+9.25906477e+01,1963.141510980617,1601.053524009
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",31,22.12.2010,720.0000,+3.16456791e+02,+9.09189260e-04,+1.07754067e+02,+8.82399217e+01,1990.4534050565012,1562.8434369546
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",32,20.01.2011,749.0000,+3.26406950e+02,+9.70241733e-04,+1.05777339e+02,+8.42362936e+01,2053.03802458645,1534.1733693882
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",33,20.02.2011,780.0000,+3.16477402e+02,+9.68122915e-04,+1.03435879e+02,+8.06431091e+01,1990.583044351022,1500.2133018402
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",34,22.03.2011,810.0000,+3.10494227e+02,+9.73153372e-04,+1.00791049e+02,+7.75444667e+01,1952.9500044210972,1461.8532164862
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",35,20.04.2011,839.0000,+3.19717764e+02,+1.02587162e-03,+9.96706506e+01,+7.45520217e+01,2010.964308902604,1445.60318217228
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",36,21.05.2011,870.0000,+3.23819928e+02,+1.06199520e-03,+9.84647570e+01,+7.16654174e+01,2036.766145153608,1428.1131425766
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",37,20.06.2011,900.0000,+3.16903433e+02,+1.05690205e-03,+9.65383611e+01,+6.93355122e+01,1993.2626988211632,1400.17308172218
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",38,20.07.2011,930.0000,+3.14698094e+02,+1.06633064e-03,+9.56510055e+01,+6.71529602e+01,1979.3915333202342,1387.3030535709
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",39,20.08.2011,961.0000,+3.07067696e+02,+1.05449657e-03,+9.40017789e+01,+6.52310092e+01,1931.3977720454561,1363.38300080982
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",40,19.09.2011,991.0000,+3.24942395e+02,+1.13486077e-03,+9.43609959e+01,+6.30358946e+01,2043.826250437345,1368.59301233442
