Well Name,Initial X,Initial Y,PORO,SOIL,Шаг,Дата,Дней,"Дебит нефти, ст.м3/сут","Дебит воды, ст.м3/сут","Обводнённость, доля","WBP9, Бара"
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",25,30.07.2010,575.0000,+3.29805523e+02,+2.26827439e-04,+6.87760718e-07,+1.15043846e+02
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",26,09.08.2010,585.0000,+3.21739456e+02,+2.24220174e-04,+6.96899350e-07,+1.13629211e+02
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",27,23.08.2010,599.0000,+3.12259879e+02,+2.21402217e-04,+7.09031405e-07,+1.11708272e+02
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",28,23.09.2010,630.0000,+3.21500938e+02,+2.41688558e-04,+7.51750141e-07,+1.07236045e+02
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",29,23.10.2010,660.0000,+3.16678459e+02,+2.50789100e-04,+7.91935460e-07,+1.03362282e+02
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",30,21.11.2010,689.0000,+3.12115152e+02,+2.57969288e-04,+8.26518910e-07,+9.99862257e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",31,22.12.2010,720.0000,+3.16457428e+02,+2.72308635e-04,+8.60489838e-07,+9.66109298e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",32,20.01.2011,749.0000,+3.26407629e+02,+2.90892909e-04,+8.91194397e-07,+9.35530515e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",33,20.02.2011,780.0000,+3.16478080e+02,+2.90379173e-04,+9.17532446e-07,+9.09371635e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",34,22.03.2011,810.0000,+3.10494908e+02,+2.91669192e-04,+9.39367797e-07,+8.87453093e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",35,20.04.2011,839.0000,+3.19718483e+02,+3.06945611e-04,+9.60048707e-07,+8.66537414e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",36,21.05.2011,870.0000,+3.23820673e+02,+3.17152943e-04,+9.79408230e-07,+8.46955782e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",37,20.06.2011,900.0000,+3.16904175e+02,+3.14958882e-04,+9.93860586e-07,+8.32173278e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",38,20.07.2011,930.0000,+3.14698843e+02,+3.16927342e-04,+1.00708036e-06,+8.18855718e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",39,20.08.2011,961.0000,+3.07068438e+02,+3.12476907e-04,+1.01761220e-06,+8.08068126e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",40,19.09.2011,991.0000,+3.24943195e+02,+3.35143232e-04,+1.03138915e-06,+7.94690702e+01
P1,82,44,"[[0.11444444444444445, 0.18777777777777774, 0.13333333333333336, 0.15777777777777777, 0.14555555555555555, 0.24000000000000002, 0.2488888888888889, 0.2288888888888889, 0.14888888888888888], [0.1328, 0.17200000000000004, 0.12200000000000001, 0.146, 0.1364, 0.22080000000000014, 0.22880000000000003, 0.21080000000000002, 0.14759999999999998], [0.13795918367346946, 0.1540816326530613, 0.10795918367346935, 0.1281632653061225, 0.1220408163265306, 0.1957142857142858, 0.20265306122448978, 0.18693877551020419, 0.13448979591836735]]","[[0.8936666666666668, 0.887111111111111, 0.8801111111111111, 0.8722222222222222, 0.8644444444444445, 0.855, 0.8432222222222223, 0.8312222222222221, 0.8217777777777777], [0.88988, 0.84812, 0.8764800000000001, 0.8686000000000001, 0.8608400000000002, 0.8512399999999998, 0.8394400000000001, 0.8276000000000002, 0.81816], [0.8853469387755103, 0.8428979591836733, 0.8718775510204079, 0.8641020408163266, 0.856326530612245, 0.8466734693877553, 0.8348571428571426, 0.8230612244897955, 0.8136530612244893]]",41,20.10.2011,1022.0000,+3.19084048e+02,+3.31583997e-04,+1.03917339e-06,+7.86214199e+01
